id,slug,name,categories,subtype,parentSlug,isPrime,isUmbra,isWraith,isDex
"7386","daikyu-prime-grip","Daikyu Prime Grip","weapon|part","","daikyu-prime","","","",""
"7387","daikyu-prime-lower-limb","Daikyu Prime Lower Limb","weapon|part","","daikyu-prime","","","",""
"7388","daikyu-prime-string","Daikyu Prime String","weapon|part","","daikyu-prime","","","",""
"7389","daikyu-prime-upper-limb","Daikyu Prime Upper Limb","weapon|part","","daikyu-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/CronusSword/PrimeCronusLongSword","dakra-prime","Dakra Prime","weapon","melee","","true","false","false","false"
"3924","dakra-prime-blade","Dakra Prime Blade","weapon|part","","dakra-prime","","","",""
"3925","dakra-prime-handle","Dakra Prime Handle","weapon|part","","dakra-prime","","","",""
"5025","damaged-necramech-casing","Damaged Necramech Casing","weapon|part","","damaged-necramech","","","",""
"5026","damaged-necramech-engine","Damaged Necramech Engine","weapon|part","","damaged-necramech","","","",""
"5029","damaged-necramech-weapon-barrel","Damaged Necramech Weapon Barrel","weapon|part","","damaged-necramech-weapon","","","",""
"5028","damaged-necramech-weapon-pod","Damaged Necramech Weapon Pod","weapon|part","","damaged-necramech","","","",""
"5030","damaged-necramech-weapon-receiver","Damaged Necramech Weapon Receiver","weapon|part","","damaged-necramech-weapon","","","",""
"5031","damaged-necramech-weapon-stock","Damaged Necramech Weapon Stock","weapon|part","","damaged-necramech-weapon","","","",""
"/Lotus/Weapons/Tenno/Melee/Dagger/DarkDagger","dark-dagger","Dark Dagger","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/DarkSword/DarkSwordDaggerHybridWeapon","dark-split-sword","Dark Split-Sword","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/DarkSword/DarkLongSword","dark-sword","Dark Sword","weapon","melee","","false","false","false","false"
"3814","decurion-barrel","Decurion Barrel","weapon|part","","decurion","","","",""
"3815","decurion-receiver","Decurion Receiver","weapon|part","","decurion","","","",""
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Tip/TipFive","dehtat","Dehtat","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/ClanTech/Energy/EnergyRifle","dera","Dera","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/ClanTech/Energy/DeraVandal","dera-vandal","Dera Vandal","weapon","primary","","false","false","false","false"
"3570","dera-vandal-barrel","Dera Vandal Barrel","weapon|part","","dera-vandal","","","",""
"3571","dera-vandal-receiver","Dera Vandal Receiver","weapon|part","","dera-vandal","","","",""
"3572","dera-vandal-stock","Dera Vandal Stock","weapon|part","","dera-vandal","","","",""
"/Lotus/Weapons/Tenno/ThrowingWeapons/StalkerKunai","despair","Despair","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/TnoRapier/TnoRapier","destreza","Destreza","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PRapier/DestrezaPrime","destreza-prime","Destreza Prime","weapon","melee","","true","false","false","false"
"4024","destreza-prime-blade","Destreza Prime Blade","weapon|part","","destreza-prime","","","",""
"4023","destreza-prime-handle","Destreza Prime Handle","weapon|part","","destreza-prime","","","",""
"/Lotus/Weapons/Corpus/Pistols/CorpusHandShotgun/CorpusHandCannon","detron","Detron","weapon","secondary","","false","false","false","false"
"4527","detron-barrel","Detron Barrel","weapon|part","","detron","","","",""
"4528","detron-receiver","Detron Receiver","weapon|part","","detron","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/DexTheSecond/DexTheSecond","dex-dakra","Dex Dakra","weapon","melee","","false","false","false","true"
"/Lotus/Weapons/Tenno/Pistols/DexFuris/DexFuris","dex-furis","Dex Furis","weapon","secondary","","false","false","false","true"
"/Lotus/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Dex2023Nikana/Dex2023Nikana","dex-nikana","Dex Nikana","weapon","melee","","false","false","false","true"
"/Lotus/Weapons/Tenno/LongGuns/DexTheThird/DexTheThird","dex-sybaris","Dex Sybaris","weapon","primary","","false","false","false","true"
"/Lotus/Weapons/Ostron/Melee/ModularMelee02/Tip/TipEleven","dokrahm","Dokrahm","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/TnDagathBladeWhip/TnDagathBladeWhip","dorrclave","Dorrclave","weapon","melee","","false","false","false","false"
"6323","dorrclave-blade","Dorrclave Blade","weapon|part","","dorrclave","","","",""
"6329","dorrclave-string","Dorrclave String","weapon|part","","dorrclave","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/LowKatana","dragon-nikana","Dragon Nikana","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrineerFlakCannon/FlakCannon","drakgoon","Drakgoon","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Bows/StalkerBow","dread","Dread","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Corpus/Pistols/CorpusMinigun/DualCorpusMinigun","dual-cestra","Dual Cestra","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/DualCleaverWeapon","dual-cleavers","Dual Cleavers","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/InfestedLich/Pistols/1999InfSporePistol/1999InfSporePistolWeapon","dual-coda-torxica","Dual Coda Torxica","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/ArchHeavyPistols","dual-decurion","Dual Decurion","weapon","archgun","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/DualShortSword/DualEtherSword","dual-ether","Dual Ether","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/DualShortSword/DualHeatSwords","dual-heat-swords","Dual Heat Swords","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon","dual-ichor","Dual Ichor","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/DualKamas/DualKamas","dual-kamas","Dual Kamas","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/PrimeDualKamas/PrimeDualKamas","dual-kamas-prime","Dual Kamas Prime","weapon","melee","","true","false","false","false"
"3982","dual-kamas-prime-blade","Dual Kamas Prime Blade","weapon|part","","dual-kamas-prime","","","",""
"3981","dual-kamas-prime-handle","Dual Kamas Prime Handle","weapon|part","","dual-kamas-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/QuillSword/QuillDualSwords","dual-keres","Dual Keres","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PrimeDualKeres/PrimeDualKeresWeapon","dual-keres-prime","Dual Keres Prime","weapon","melee","","true","false","false","false"
"5904","dual-keres-prime-blade","Dual Keres Prime Blade","weapon|part","","dual-keres-prime","","","",""
"5905","dual-keres-prime-handle","Dual Keres Prime Handle","weapon|part","","dual-keres-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Soma/SomaDualKamas","dual-raza","Dual Raza","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/DualShortSword/DualShortSword","dual-skana","Dual Skana","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/Pistols/InfVomitGun/InfVomitGunWep","dual-toxocyst","Dual Toxocyst","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Lasria/LasGooSickle/LasGooSicklePlayerWeapon","dual-viciss","Dual Viciss","weapon","melee","","false","false","false","false"
"7313","dual-viciss-blade","Dual Viciss Blade","weapon|part","","dual-viciss","","","",""
"/Lotus/Weapons/Tenno/Melee/Axe/DualAxeWeapon","dual-zoren","Dual Zoren","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Axe/PrimeZoren/PrimeZorenAxeWeapon","dual-zoren-prime","Dual Zoren Prime","weapon","melee","","true","false","false","false"
"7257","dual-zoren-prime-blade","Dual Zoren Prime Blade","weapon|part","","dual-zoren-prime","","","",""
"7258","dual-zoren-prime-handle","Dual Zoren Prime Handle","weapon|part","","dual-zoren-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Polearms/DaxDuviriPolearm/DaxDuviriPolearmWeapon","edun","Edun","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Lasria/LasGooAK/LasGooAKPlayerWeapon","efv-5-jupiter","Efv-5 Jupiter","weapon","primary","","false","false","false","false"
"7301","efv-5-jupiter-barrel","EFV-5 Jupiter Barrel","weapon|part","","efv-5-jupiter","","","",""
"7303","efv-5-jupiter-receiver","EFV-5 Jupiter Receiver","weapon|part","","efv-5-jupiter","","","",""
"7305","efv-5-jupiter-stock","EFV-5 Jupiter Stock","weapon|part","","efv-5-jupiter","","","",""
"/Lotus/Weapons/Lasria/LasGooPistol/LasGooPistolPlayerWeapon","efv-8-mars","Efv-8 Mars","weapon","secondary","","false","false","false","false"
"7307","efv-8-mars-barrel","EFV-8 Mars Barrel","weapon|part","","efv-8-mars","","","",""
"7309","efv-8-mars-receiver","EFV-8 Mars Receiver","weapon|part","","efv-8-mars","","","",""
"7311","efv-8-mars-stock","EFV-8 Mars Stock","weapon|part","","efv-8-mars","","","",""
"/Lotus/Weapons/Thanotech/EntSphereHammer/EntSphereHammer","ekhein","Ekhein","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Balance/BalanceSpeedIStatusII","ekwana-ii-jai","Ekwana Ii Jai","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Balance/BalanceDamageIStatusII","ekwana-ii-ruhang","Ekwana Ii Ruhang","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Balance/BalanceSpeedIStatusI","ekwana-jai","Ekwana Jai","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Balance/BalanceSpeedIIStatusI","ekwana-jai-ii","Ekwana Jai Ii","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Balance/BalanceDamageIStatusI","ekwana-ruhang","Ekwana Ruhang","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Balance/BalanceDamageIIStatusI","ekwana-ruhang-ii","Ekwana Ruhang Ii","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/Pistols/InfestedPistol","embolist","Embolist","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/ThreeLeaf/ThreeLeaf","endura","Endura","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/TnWraitheSidearm/TnWraitheSidearmWeapon","epitaph","Epitaph","weapon","secondary","","false","false","false","false"
"5437","epitaph-barrel","Epitaph Barrel","weapon|part","","epitaph","","","",""
"/Lotus/Weapons/Tenno/Pistols/PrimeEpitaph/PrimeEpitaphSidearmWeapon","epitaph-prime","Epitaph Prime","weapon","secondary","","true","false","false","false"
"6623","epitaph-prime-barrel","Epitaph Prime Barrel","weapon|part","","epitaph-prime","","","",""
"6624","epitaph-prime-receiver","Epitaph Prime Receiver","weapon|part","","epitaph-prime","","","",""
"5438","epitaph-receiver","Epitaph Receiver","weapon|part","","epitaph","","","",""
"/Lotus/Weapons/Tenno/Melee/DualDagger/DualEtherDagger","ether-daggers","Ether Daggers","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Scythe/EtherScytheWeapon","ether-reaper","Ether Reaper","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/LongSword/EtherSword","ether-sword","Ether Sword","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/AllNew1hSG/AllNew1hSG","euphona-prime","Euphona Prime","weapon","secondary","","true","false","false","false"
"4065","euphona-prime-barrel","Euphona Prime Barrel","weapon|part","","euphona-prime","","","",""
"4066","euphona-prime-receiver","Euphona Prime Receiver","weapon|part","","euphona-prime","","","",""
"/Lotus/Weapons/Tenno/Bows/TnChoirBow/TnChoirBow","evensong","Evensong","weapon","primary","","false","false","false","false"
"2406","exalted-blade","Exalted Blade","weapon|part","","exalted","","","",""
"2401","exalted-prime-blade","Exalted Prime Blade","weapon|part","","exalted-prime","","","",""
"2398","exalted-umbra-blade","Exalted Umbra Blade","weapon|part","","exalted-umbra","","","",""
"/Lotus/Weapons/Corpus/LongGuns/CrpShapeBlast/CrpShapeBlastShotgun","exergis","Exergis","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Corpus/Melee/Glaive/CrpGlaive/CrpGlaive","falcor","Falcor","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/DualDagger/DualDagger","fang","Fang","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/DualDagger/FangPrimeDagger","fang-prime","Fang Prime","weapon","melee","","true","false","false","false"
"3933","fang-prime-blade","Fang Prime Blade","weapon|part","","fang-prime","","","",""
"3932","fang-prime-handle","Fang Prime Handle","weapon|part","","fang-prime","","","",""
"/Lotus/Weapons/Tenno/Zariman/LongGuns/PumpShotgun/ZarimanPumpShotgun","felarx","Felarx","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Corpus/LongGuns/Spears/Railgun/CorpusRailgun","ferrox","Ferrox","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/RocketArtillery/ArchRocketCrossbow","fluctus","Fluctus","weapon","archgun","","false","false","false","false"
"3830","fluctus-barrel","Fluctus Barrel","weapon|part","","fluctus","","","",""
"3831","fluctus-stock","Fluctus Stock","weapon|part","","fluctus","","","",""
"/Lotus/Weapons/ClanTech/Energy/CrpLaserRifle","flux-rifle","Flux Rifle","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Hammer/HammerWeapon","fragor","Fragor","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/PrimeFragor/PrimeFragor","fragor-prime","Fragor Prime","weapon","melee","","true","false","false","false"
"3985","fragor-prime-handle","Fragor Prime Handle","weapon|part","","fragor-prime","","","",""
"/Lotus/Weapons/Tenno/LongGuns/TnWispRifle/TnWispRifle","fulmin","Fulmin","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/LongGuns/PrimeFulmin/PrimeFulmin","fulmin-prime","Fulmin Prime","weapon","primary","","true","false","false","false"
"6249","fulmin-prime-barrel","Fulmin Prime Barrel","weapon|part","","fulmin-prime","","","",""
"6250","fulmin-prime-receiver","Fulmin Prime Receiver","weapon|part","","fulmin-prime","","","",""
"6251","fulmin-prime-stock","Fulmin Prime Stock","weapon|part","","fulmin-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Fist/Fist","furax","Furax","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Fist/FuraxWraith","furax-wraith","Furax Wraith","weapon","melee","","false","false","true","false"
"3940","furax-wraith-left-gauntlet","Furax Wraith Left Gauntlet","weapon|part","","furax-wraith-left","","","",""
"3941","furax-wraith-right-gauntlet","Furax Wraith Right Gauntlet","weapon|part","","furax-wraith-right","","","",""
"/Lotus/Weapons/Tenno/Pistol/AutoPistol","furis","Furis","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/ThrowingWeapons/GlassKunai/GlassKunaiWeapon","fusilai","Fusilai","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/GreatSword/TennoGreatSword","galatine","Galatine","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PrimeGalatine/PrimeGalatine","galatine-prime","Galatine Prime","weapon","melee","","true","false","false","false"
"4028","galatine-prime-blade","Galatine Prime Blade","weapon|part","","galatine-prime","","","",""
"4029","galatine-prime-handle","Galatine Prime Handle","weapon|part","","galatine-prime","","","",""
"/Lotus/Weapons/Corpus/Melee/Whips/CrpShockGrip/CrpShockGripWhipWeapon","galvacord","Galvacord","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Syndicates/CephalonSuda/Pistols/CSDroidArray","gammacor","Gammacor","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/PersianMachete/DjinnMachete","gazal-machete","Gazal Machete","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrnGhoulSaw/GrnGhoulSawPlayer","ghoulsaw","Ghoulsaw","weapon","melee","","false","false","false","false"
"5704","ghoulsaw-blade","Ghoulsaw Blade","weapon|part","","ghoulsaw","","","",""
"5708","ghoulsaw-engine","Ghoulsaw Engine","weapon|part","","ghoulsaw","","","",""
"5710","ghoulsaw-grip","Ghoulsaw Grip","weapon|part","","ghoulsaw","","","",""
"/Lotus/Weapons/Tenno/Melee/Glaives/LightGlaive/LightGlaiveWeapon","glaive","Glaive","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Glaives/PrimeGlaive/PrimeGlaiveWeapon","glaive-prime","Glaive Prime","weapon","melee","","true","false","false","false"
"3949","glaive-prime-blade","Glaive Prime Blade","weapon|part","","glaive-prime","","","",""
"/Lotus/Weapons/Corpus/LongGuns/CrpFreezeRay/CrpFreezeRayRifle","glaxion","Glaxion","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Corpus/LongGuns/CrpFreezeRay/Vandal/CrpFreezeRayVandalRifle","glaxion-vandal","Glaxion Vandal","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Rifle/HeavyRifle","gorgon","Gorgon","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/WraithGorgon/WraithGorgon","gorgon-wraith","Gorgon Wraith","weapon","primary","","false","false","true","false"
"3660","gorgon-wraith-barrel","Gorgon Wraith Barrel","weapon|part","","gorgon-wraith","","","",""
"3661","gorgon-wraith-receiver","Gorgon Wraith Receiver","weapon|part","","gorgon-wraith","","","",""
"3662","gorgon-wraith-stock","Gorgon Wraith Stock","weapon|part","","gorgon-wraith","","","",""
"/Lotus/Weapons/Grineer/LongGuns/GrnOrokinRifle/GrnOrokinRifleWeapon","gotva-prime","Gotva Prime","weapon","primary","","true","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrineerAssaultRifle/GrnAssaultRifle","grakata","Grakata","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/GreatSword/GreatSword","gram","Gram","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PrimeGram/PrimeGram","gram-prime","Gram Prime","weapon","melee","","true","false","false","false"
"4031","gram-prime-blade","Gram Prime Blade","weapon|part","","gram-prime","","","",""
"4032","gram-prime-handle","Gram Prime Handle","weapon|part","","gram-prime","","","",""
"/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun","grattler","Grattler","weapon","archgun","","false","false","false","false"
"/Lotus/Weapons/Tenno/Grimoire/TnGrimoire","grimoire","Grimoire","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrineerLeverActionRifle/GLARifle","grinlok","Grinlok","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Polearms/TnGuandaoPolearm/TnGuandaoPolearmWeapon","guandao","Guandao","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Polearms/PrimeGuandao/PrimeGuandaoWeapon","guandao-prime","Guandao Prime","weapon","melee","","true","false","false","false"
"5199","guandao-prime-blade","Guandao Prime Blade","weapon|part","","guandao-prime","","","",""
"5200","guandao-prime-handle","Guandao Prime Handle","weapon|part","","guandao-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Warfan/WarfanWeapon","gunsen","Gunsen","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Warfan/PrimeGunsen/PrimeGunsenWeapon","gunsen-prime","Gunsen Prime","weapon","melee","","true","false","false","false"
"6252","gunsen-prime-blade","Gunsen Prime Blade","weapon|part","","gunsen-prime","","","",""
"6253","gunsen-prime-handle","Gunsen Prime Handle","weapon|part","","gunsen-prime","","","",""
"/Lotus/Weapons/Grineer/Melee/GrnBoomerang/GrnBoomerang","halikar","Halikar","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrnBoomerang/HalikarWraithWeapon","halikar-wraith","Halikar Wraith","weapon","melee","","false","false","true","false"
"/Lotus/Weapons/Tenno/Melee/Scythe/TnChoirScythe/TnChoirScythe","harmony","Harmony","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrnHarpoonGun/GrnHarpoonGun","harpak","Harpak","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Scythe/StalkerScytheWeapon","hate","Hate","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Dagger/Dagger","heat-dagger","Heat Dagger","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/HeatSword/HeatLongSword","heat-sword","Heat Sword","weapon","melee","","false","false","false","false"
"1347","heavy-blade","Heavy Blade","weapon|part","","heavy","","","",""
"/Lotus/Weapons/Tenno/Shotgun/QuadShotgun","hek","Hek","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Cephalon/Melee/Hammer/CephHammerWeapon","heliocor","Heliocor","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/LongGuns/InfWFAccompanyingPri/InfestedBurstRifle","hema","Hema","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/HeavyScythe/DuviriScythe/DuviriHeavyScytheWeapon","hespar","Hespar","weapon","melee","","false","false","false","false"
"5813","hespar-blade","Hespar Blade","weapon|part","","hespar","","","",""
"5815","hespar-handle","Hespar Handle","weapon|part","","hespar","","","",""
"/Lotus/Weapons/Tenno/LongGuns/Gunbrella/ShrineMaidenGunbrellaWeapon","higasa","Higasa","weapon","primary","","false","false","false","false"
"7110","higasa-barrel","Higasa Barrel","weapon|part","","higasa","","","",""
"7112","higasa-receiver","Higasa Receiver","weapon|part","","higasa","","","",""
"7114","higasa-stock","Higasa Stock","weapon|part","","higasa","","","",""
"/Lotus/Weapons/Tenno/ThrowingWeapons/TennoStars","hikou","Hikou","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/ThrowingWeapons/PrimeThrowingStar/PrimeHikou","hikou-prime","Hikou Prime","weapon","secondary","","true","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/BurstRifle/GrnBurstRifle","hind","Hind","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Infested/Melee/InfWFAccompanyingSparring/InfestedKogake","hirudo","Hirudo","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon","hystrix","Hystrix","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/PrimeHystrix/PrimeHystrixWeapon","hystrix-prime","Hystrix Prime","weapon","secondary","","true","false","false","false"
"5906","hystrix-prime-barrel","Hystrix Prime Barrel","weapon|part","","hystrix-prime","","","",""
"5907","hystrix-prime-receiver","Hystrix Prime Receiver","weapon|part","","hystrix-prime","","","",""
"/Lotus/Weapons/ClanTech/Chemical/FlameThrower","ignis","Ignis","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/ClanTech/Chemical/FlameThrowerWraith","ignis-wraith","Ignis Wraith","weapon","primary","","false","false","true","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGun","imperator","Imperator","weapon","archgun","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGunVandal","imperator-vandal","Imperator Vandal","weapon","archgun","","false","false","false","false"
"3818","imperator-vandal-barrel","Imperator Vandal Barrel","weapon|part","","imperator-vandal","","","",""
"3819","imperator-vandal-receiver","Imperator Vandal Receiver","weapon|part","","imperator-vandal","","","",""
"/Lotus/Weapons/Tenno/Zariman/Melee/Dagger/ZarimanDaggerWeapon","innodem","Innodem","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Balance/BalanceSpeedI","jai","Jai","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Balance/BalanceSpeedII","jai-ii","Jai Ii","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrineerJetPoweredPolearm/GrineerJetPolearm","jat-kittag","Jat Kittag","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrnKusarigama/GrnKusarigamaWeapon","jat-kusar","Jat Kusar","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear","javlok","Javlok","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/JawSword/JawLongSword","jaw-sword","Jaw Sword","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Handle/HandleFive","jayap","Jayap","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/DualKamas/SingleKama","kama","Kama","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrineerM16Homage/GrineerM16Rifle","karak","Karak","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrineerM16Homage/KarakWraith","karak-wraith","Karak Wraith","weapon","primary","","false","false","true","false"
"3637","karak-wraith-barrel","Karak Wraith Barrel","weapon|part","","karak-wraith","","","",""
"3638","karak-wraith-receiver","Karak Wraith Receiver","weapon|part","","karak-wraith","","","",""
"3639","karak-wraith-stock","Karak Wraith Stock","weapon|part","","karak-wraith","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/KrisDagger/KrisDagger","karyst","Karyst","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PrimeKaryst/PrimeKrisDagger","karyst-prime","Karyst Prime","weapon","melee","","true","false","false","false"
"4693","karyst-prime-blade","Karyst Prime Blade","weapon|part","","karyst-prime","","","",""
"4694","karyst-prime-handle","Karyst Prime Handle","weapon|part","","karyst-prime","","","",""
"/Lotus/Weapons/Tenno/Archwing/Melee/ArchScythe/ArchScythe","kaszas","Kaszas","weapon","archmelee","","false","false","false","false"
"3789","kaszas-blade","Kaszas Blade","weapon|part","","kaszas","","","",""
"3790","kaszas-handle","Kaszas Handle","weapon|part","","kaszas","","","",""
"/Lotus/Weapons/Infested/Melee/InfTransformClaw/InfTransformClawsWeapon","keratinos","Keratinos","weapon","melee","","false","false","false","false"
"5099","keratinos-gauntlet","Keratinos Gauntlet","weapon|part","","keratinos","","","",""
"/Lotus/Weapons/Grineer/Melee/GrineerHalberd/GrnHalberd","kesheg","Kesheg","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Glaives/Boomerang/BoomerangWeapon","kestrel","Kestrel","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/TnPriestPistolScope/TnPriestPistolWeapon","knell","Knell","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/PrimeKnell/PrimeKnellWeapon","knell-prime","Knell Prime","weapon","secondary","","true","false","false","false"
"5712","knell-prime-barrel","Knell Prime Barrel","weapon|part","","knell-prime","","","",""
"5713","knell-prime-receiver","Knell Prime Receiver","weapon|part","","knell-prime","","","",""
"/Lotus/Weapons/Tenno/Archwing/Melee/GrnArchHand/GrnArchHandWeapon","knux","Knux","weapon","archmelee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/BrassKnuckles/BrassKnuckles","kogake","Kogake","weapon","melee","","false","false","false","false"
